trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
36.08863831,-115.17572784,BoldynPasspoint,4,20240409-00000,2024-04-09 12:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:15:41,,infra,,2,0,?,?,?,False,11,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.0884819,-115.17533875,BoldynPasspoint,2,20240409-00000,2024-04-09 18:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 04:00:00+00:00,24:16:1B:AE:17:21,,infra,,2,0,?,?,?,False,11,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08767319,-115.17681885,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:17:89,,infra,,2,0,?,?,?,False,36,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08795929,-115.17726898,BoldynPasspoint,2,20240410-00000,2001-01-01 00:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 04:00:00+00:00,24:16:1B:AE:17:A9,,infra,,2,0,?,?,?,False,149,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08792877,-115.17719269,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:19:A6,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08779144,-115.17732239,BoldynPasspoint,2,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 04:00:00+00:00,24:16:1B:AE:19:A9,,infra,,2,0,?,?,?,False,60,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08833313,-115.17543793,BoldynPasspoint,1,20240409-00000,2024-04-10 00:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 04:00:00+00:00,24:16:1B:AE:19:E1,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08773804,-115.17649841,BoldynPasspoint,1,20240409-00000,2024-04-09 19:00:00+00:00,2024-04-09 17:00:00+00:00,2024-04-09 23:00:00+00:00,24:16:1B:AE:1A:81,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.0884285,-115.17592621,BoldynPasspoint,3,20240409-00000,2024-04-09 15:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 04:00:00+00:00,24:16:1B:AE:1A:E1,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08816528,-115.17458344,BoldynPasspoint,6,20240211-00000,2024-02-11 23:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:2B:A1,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.11218643,-115.17601013,BoldynPasspoint,5,20240105-00000,2024-01-05 19:00:00+00:00,2024-05-16 11:00:00+00:00,2024-05-16 12:00:00+00:00,24:16:1B:AE:2D:0E,,infra,,2,0,?,?,?,False,140,cae505 f4f5e8f5f4,wpa2,US,NV,South Las Vegas Boulevard,Las Vegas,3600,89109
36.08823776,-115.17709351,BoldynPasspoint,2,20240409-00000,2024-04-09 18:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 04:00:00+00:00,24:16:1B:AE:2D:22,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08825684,-115.17723846,BoldynPasspoint,1,20240409-00000,2024-04-09 19:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:2D:E2,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.11361313,-115.17565155,BoldynPasspoint,0,20240516-00000,2024-05-16 01:00:00+00:00,2024-05-16 11:00:00+00:00,2024-05-16 12:00:00+00:00,24:16:1B:AE:2E:C1,,infra,,2,0,?,?,?,False,11,cae505 f4f5e8f5f4,wpa2,US,NV,South Las Vegas Boulevard,Las Vegas,3600,89109
36.11330795,-115.17618561,BoldynPasspoint,2,20240326-00000,2024-03-27 00:00:00+00:00,2024-05-16 11:00:00+00:00,2024-05-16 12:00:00+00:00,24:16:1B:AE:2E:CE,,infra,,2,0,?,?,?,False,104,cae505 f4f5e8f5f4,wpa2,US,NV,South Las Vegas Boulevard,Las Vegas,3600,89109
36.08717728,-115.17503357,BoldynPasspoint,2,20240409-00000,2024-04-09 19:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:31:AE,,infra,,2,0,?,?,?,False,104,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08713531,-115.17435455,BoldynPasspoint,0,20240411-00000,2024-04-11 18:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:32:21,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08809662,-115.17694092,BoldynPasspoint,2,20240409-00000,2024-04-09 15:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:32:E1,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08828354,-115.17723846,BoldynPasspoint,2,20240409-00000,2024-04-09 18:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:33:22,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08728409,-115.17481232,BoldynPasspoint,2,20240409-00000,2024-04-09 17:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:34:2E,,infra,,2,0,?,?,?,False,132,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08821869,-115.17645264,BoldynPasspoint,2,20240409-00000,2024-04-09 18:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:34:61,,infra,,2,0,?,?,?,False,11,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08737183,-115.17484283,BoldynPasspoint,1,20240409-00000,2024-04-10 01:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:34:8E,,infra,,2,0,?,?,?,False,116,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.1125679,-115.17691803,BoldynPasspoint,0,20240516-00000,2024-05-16 01:00:00+00:00,2024-05-16 11:00:00+00:00,2024-05-16 12:00:00+00:00,24:16:1B:AE:37:21,,infra,,2,0,?,?,?,False,11,cae505 f4f5e8f5f4,wpa2,US,NV,South Las Vegas Boulevard,Las Vegas,3600,89109
36.11236572,-115.1765213,BoldynPasspoint,0,20240516-00000,2024-05-16 01:00:00+00:00,2024-05-16 11:00:00+00:00,2024-05-16 12:00:00+00:00,24:16:1B:AE:37:2E,,infra,,2,0,?,?,?,False,36,cae505 f4f5e8f5f4,wpa2,US,NV,South Las Vegas Boulevard,Las Vegas,3600,89109
36.08895111,-115.17572021,BoldynPasspoint,2,20240409-00000,2024-04-09 15:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 04:00:00+00:00,24:16:1B:AE:38:41,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08821869,-115.17626953,BoldynPasspoint,2,20240409-00000,2024-04-09 15:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 04:00:00+00:00,24:16:1B:AE:3A:41,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08850479,-115.17589569,BoldynPasspoint,3,20240409-00000,2024-04-09 15:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 04:00:00+00:00,24:16:1B:AE:3A:C1,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08799744,-115.17722321,BoldynPasspoint,1,20240409-00000,2024-04-09 18:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:3B:82,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08797073,-115.17488861,BoldynPasspoint,0,20240409-00000,2024-04-09 18:00:00+00:00,2024-04-09 11:00:00+00:00,2024-04-09 22:00:00+00:00,24:16:1B:AE:3B:A1,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08815002,-115.17728424,BoldynPasspoint,2,20240409-00000,2024-04-09 19:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:3C:E2,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08833313,-115.17610168,BoldynPasspoint,2,20240409-00000,2024-04-09 15:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:3D:01,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08824158,-115.17720795,BoldynPasspoint,2,20240409-00000,2024-04-09 22:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:3D:62,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.0880928,-115.17459869,BoldynPasspoint,0,20240410-00000,2024-04-10 16:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:3D:86,,infra,,2,0,?,?,?,False,36,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08891296,-115.1756897,BoldynPasspoint,2,20240409-00000,2024-04-09 15:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:3D:C1,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.0872879,-115.17507172,BoldynPasspoint,0,20240411-00000,2024-04-11 22:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:3E:21,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08840179,-115.17612457,BoldynPasspoint,2,20240409-00000,2024-04-09 19:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:3E:A1,,infra,,2,0,?,?,?,False,11,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08815765,-115.17447662,BoldynPasspoint,0,20240410-00000,2024-04-10 17:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:3F:61,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08833694,-115.17705536,BoldynPasspoint,2,20240409-00000,2024-04-09 18:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:41:61,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08766937,-115.17631531,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:41:A9,,infra,,2,0,?,?,?,False,132,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.11237335,-115.17491913,BoldynPasspoint,4,20240101-00000,2024-01-01 18:00:00+00:00,2024-05-16 11:00:00+00:00,2024-05-16 12:00:00+00:00,24:16:1B:AE:44:8E,,infra,,2,0,?,?,?,False,36,cae505 f4f5e8f5f4,wpa2,US,NV,Bellagio Drive,,,89158
36.08760071,-115.17598724,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:46:C9,,infra,,2,0,?,?,?,False,44,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08703995,-115.17678833,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:4C:69,,infra,,2,0,?,?,?,False,100,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08778763,-115.17671967,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:4C:C9,,infra,,2,0,?,?,?,False,104,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08702087,-115.17675781,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:4C:E6,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08733749,-115.17656708,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:4C:E9,,infra,,2,0,?,?,?,False,60,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08769989,-115.1762619,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:4D:A9,,infra,,2,0,?,?,?,False,64,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08766937,-115.17597198,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:4E:E9,,infra,,2,0,?,?,?,False,112,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08707047,-115.17674255,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:58:C1,,infra,,2,0,?,?,?,False,149,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08725739,-115.17658997,BoldynPasspoint,1,20240410-00000,2024-04-10 19:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 07:00:00+00:00,24:16:1B:AE:58:C9,,infra,,2,0,?,?,?,False,100,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08704758,-115.17672729,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:58:E6,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08730698,-115.17633057,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:58:E9,,infra,,2,0,?,?,?,False,136,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08734512,-115.17635345,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:59:49,,infra,,2,0,?,?,?,False,149,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08768082,-115.1760788,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:59:E9,,infra,,2,0,?,?,?,False,56,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08730316,-115.17628479,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:5A:01,,infra,,2,0,?,?,?,False,153,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.0872612,-115.17639923,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:5A:06,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08751678,-115.17624664,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:5A:09,,infra,,2,0,?,?,?,False,116,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08790588,-115.17709351,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:5B:06,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08795547,-115.17720032,BoldynPasspoint,1,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 03:00:00+00:00,24:16:1B:AE:5B:09,,infra,,2,0,?,?,?,False,132,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08779907,-115.17684937,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:5B:26,,infra,,2,0,?,?,?,False,6,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08782578,-115.17690277,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:5B:29,,infra,,2,0,?,?,?,False,140,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08717728,-115.17678833,BoldynPasspoint,1,20240410-00000,2024-04-10 19:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 07:00:00+00:00,24:16:1B:AE:5B:69,,infra,,2,0,?,?,?,False,132,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08766556,-115.17604065,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:5C:49,,infra,,2,0,?,?,?,False,136,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08699417,-115.17680359,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:5C:C9,,infra,,2,0,?,?,?,False,64,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08778381,-115.17681122,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:5D:E9,,infra,,2,0,?,?,?,False,136,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08709335,-115.17687225,BoldynPasspoint,1,20240410-00000,2024-04-10 19:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 07:00:00+00:00,24:16:1B:AE:5E:69,,infra,,2,0,?,?,?,False,100,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08772659,-115.17709351,BoldynPasspoint,2,20240410-00000,2024-04-10 19:00:00+00:00,2024-04-11 23:00:00+00:00,2024-04-12 04:00:00+00:00,24:16:1B:AE:5E:E9,,infra,,2,0,?,?,?,False,153,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08924484,-115.1765213,BoldynPasspoint,0,20240211-00000,2024-02-12 01:00:00+00:00,2024-02-11 18:00:00+00:00,2024-02-11 18:00:00+00:00,24:16:1B:AE:5F:21,,infra,,2,0,?,?,?,False,1,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
36.08769608,-115.17591858,BoldynPasspoint,0,20240410-00000,2024-04-10 20:00:00+00:00,2024-04-10 22:00:00+00:00,2024-04-11 09:00:00+00:00,24:16:1B:AE:68:29,,infra,,2,0,?,?,?,False,140,cae505 f4f5e8f5f4,wpa2,US,NV,Four Seasons Drive,,,89119-1001
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 20:00:00+00:00,24:1F:BD:39:81:24,,infra,,2,0,?,?,?,False,56,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:69:24,,infra,,2,0,?,?,?,False,108,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.78945541,-97.34754181,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:6A:E4,,infra,,2,0,?,?,?,False,132,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:8C:64,,infra,,2,0,?,?,?,False,100,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.78945541,-97.34754181,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:90:E4,,infra,,2,0,?,?,?,False,157,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.78947449,-97.34751129,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:95:24,,infra,,2,0,?,?,?,False,140,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:95:64,,infra,,2,0,?,?,?,False,124,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:96:24,,infra,,2,0,?,?,?,False,124,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.78946304,-97.34749603,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:96:A4,,infra,,2,0,?,?,?,False,132,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:96:E4,,infra,,2,0,?,?,?,False,149,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 20:00:00+00:00,24:1F:BD:3B:97:24,,infra,,2,0,?,?,?,False,60,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.78945541,-97.34754181,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:9C:A4,,infra,,2,0,?,?,?,False,100,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:9F:64,,infra,,2,0,?,?,?,False,44,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:AC:24,,infra,,2,0,?,?,?,False,136,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.78947067,-97.34761047,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:B5:E4,,infra,,2,0,?,?,?,False,48,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:B6:A4,,infra,,2,0,?,?,?,False,149,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:B6:E4,,infra,,2,0,?,?,?,False,48,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
32.7894783,-97.34742737,BoldynPasspoint,0,20240605-00000,2024-06-02 00:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 21:00:00+00:00,24:1F:BD:3B:BA:A4,,infra,,2,0,?,?,?,False,108,cae505 5a03ba0000,wpa2,US,TX,East Exchange Avenue,Fort Worth,121,76164
